keyword_id,traffic_date,impressions,clicks,ctr,avg_position
541,2024-04-01,39735,3612,0.09090909090909091,11
541,2024-05-01,105562,13195,0.125,8
541,2024-06-01,146525,24420,0.16666666666666666,6
541,2024-07-01,70074,14014,0.2,5
541,2024-08-01,16191,4857,0.3,3
541,2024-09-01,3747,1124,0.3,2
541,2024-10-01,111030,33309,0.3,2
541,2024-11-01,75659,22697,0.3,1
541,2024-12-01,48326,14497,0.3,1
541,2025-01-01,97583,29274,0.3,1
541,2025-02-01,107369,32210,0.3,1
541,2025-03-01,79840,23952,0.3,1
541,2025-04-01,77861,23358,0.3,1
541,2025-05-01,58335,17500,0.3,1
541,2025-06-01,22068,6620,0.3,1
541,2025-07-01,122489,36746,0.3,1
541,2025-08-01,143604,43081,0.3,1
541,2025-09-01,1892,567,0.3,1
541,2025-10-01,60959,18287,0.3,1
541,2025-11-01,122516,36754,0.3,1
541,2025-12-01,102927,30878,0.3,1
542,2024-01-01,99663,2555,0.02564102564102564,39
542,2024-02-01,88680,2273,0.02564102564102564,39
542,2024-03-01,22339,603,0.02702702702702703,37
542,2024-04-01,57092,1631,0.02857142857142857,35
542,2024-05-01,115090,3596,0.03125,32
542,2024-06-01,126084,4067,0.03225806451612903,31
542,2024-07-01,88594,3054,0.034482758620689655,29
542,2024-08-01,89184,3430,0.038461538461538464,26
542,2024-09-01,138407,5536,0.04,25
542,2024-10-01,121161,5267,0.043478260869565216,23
542,2024-11-01,84486,3673,0.043478260869565216,23
542,2024-12-01,128506,6119,0.047619047619047616,21
542,2025-01-01,34247,1630,0.047619047619047616,21
542,2025-02-01,34867,1937,0.05555555555555555,18
542,2025-03-01,45722,3048,0.06666666666666667,15
542,2025-04-01,146374,10455,0.07142857142857142,14
542,2025-05-01,83836,6448,0.07692307692307693,13
542,2025-06-01,11401,950,0.08333333333333333,12
542,2025-07-01,120585,13398,0.1111111111111111,9
542,2025-08-01,121878,13542,0.1111111111111111,9
542,2025-09-01,76087,9510,0.125,8
542,2025-10-01,51459,7351,0.14285714285714285,7
542,2025-11-01,19605,4901,0.25,4
542,2025-12-01,38742,9685,0.25,4
543,2024-01-01,105418,1369,0.012987012987012988,77
543,2024-02-01,143085,1907,0.013333333333333334,75
543,2024-03-01,148573,2035,0.0136986301369863,73
543,2024-04-01,109596,1522,0.013888888888888888,72
543,2024-05-01,5667,82,0.014492753623188406,69
543,2024-06-01,109456,1609,0.014705882352941176,68
543,2024-07-01,103922,1528,0.014705882352941176,68
543,2024-08-01,29784,438,0.014705882352941176,68
543,2024-09-01,76095,1135,0.014925373134328358,67
543,2024-10-01,127474,1961,0.015384615384615385,65
543,2024-11-01,107594,1655,0.015384615384615385,65
543,2024-12-01,48576,747,0.015384615384615385,65
543,2025-01-01,100350,1567,0.015625,64
543,2025-02-01,29910,474,0.015873015873015872,63
543,2025-03-01,114260,1904,0.016666666666666666,60
543,2025-04-01,55596,942,0.01694915254237288,59
543,2025-05-01,53907,929,0.017241379310344827,58
543,2025-06-01,134241,2314,0.017241379310344827,58
543,2025-07-01,72996,1258,0.017241379310344827,58
543,2025-08-01,135613,2338,0.017241379310344827,58
543,2025-09-01,144004,2571,0.017857142857142856,56
543,2025-10-01,7548,134,0.017857142857142856,56
543,2025-11-01,57273,1022,0.017857142857142856,56
543,2025-12-01,126039,2291,0.01818181818181818,55
544,2024-01-01,106481,1638,0.015384615384615385,65
544,2024-02-01,31617,486,0.015384615384615385,65
544,2024-03-01,83859,1290,0.015384615384615385,65
544,2024-04-01,9429,152,0.016129032258064516,62
544,2024-05-01,74423,1220,0.01639344262295082,61
544,2024-06-01,107333,1759,0.01639344262295082,61
544,2024-07-01,48704,839,0.017241379310344827,58
544,2024-08-01,66897,1153,0.017241379310344827,58
544,2024-09-01,26091,465,0.017857142857142856,56
544,2024-10-01,105169,1947,0.018518518518518517,54
544,2024-11-01,135213,2600,0.019230769230769232,52
544,2024-12-01,55790,1115,0.02,50
544,2025-01-01,130401,2661,0.02040816326530612,49
544,2025-02-01,83212,1770,0.02127659574468085,47
544,2025-03-01,105334,2393,0.022727272727272728,44
544,2025-04-01,148815,3382,0.022727272727272728,44
544,2025-05-01,2609,63,0.024390243902439025,41
544,2025-06-01,110067,2822,0.02564102564102564,39
544,2025-07-01,35128,924,0.02631578947368421,38
544,2025-08-01,1623,45,0.027777777777777776,36
544,2025-09-01,35333,1039,0.029411764705882353,34
544,2025-10-01,35688,1081,0.030303030303030304,33
544,2025-11-01,117199,3662,0.03125,32
544,2025-12-01,23871,770,0.03225806451612903,31
545,2024-01-01,63693,2274,0.03571428571428571,28
545,2024-02-01,23303,863,0.037037037037037035,27
545,2024-03-01,90849,3364,0.037037037037037035,27
545,2024-04-01,75302,3012,0.04,25
545,2024-05-01,35769,1555,0.043478260869565216,23
545,2024-06-01,97676,4439,0.045454545454545456,22
545,2024-07-01,55827,2938,0.05263157894736842,19
545,2024-08-01,44668,2481,0.05555555555555555,18
545,2024-09-01,35279,1959,0.05555555555555555,18
545,2024-10-01,11285,752,0.06666666666666667,15
545,2024-11-01,46209,3080,0.06666666666666667,15
545,2024-12-01,62700,5225,0.08333333333333333,12
545,2025-01-01,134764,14973,0.1111111111111111,9
545,2025-02-01,48390,6048,0.125,8
545,2025-03-01,108850,13606,0.125,8
545,2025-04-01,139711,27942,0.2,5
545,2025-05-01,125172,25034,0.2,5
545,2025-06-01,70788,17697,0.25,4
545,2025-07-01,111235,33370,0.3,3
545,2025-08-01,52060,15618,0.3,2
545,2025-09-01,94011,28203,0.3,1
545,2025-10-01,67811,20343,0.3,1
545,2025-11-01,33562,10068,0.3,1
545,2025-12-01,149072,44721,0.3,1
546,2024-01-01,146164,2030,0.013888888888888888,72
546,2024-02-01,31254,434,0.013888888888888888,72
546,2024-03-01,135743,1911,0.014084507042253521,71
546,2024-04-01,60562,877,0.014492753623188406,69
546,2024-05-01,121471,1760,0.014492753623188406,69
546,2024-06-01,40733,617,0.015151515151515152,66
546,2024-07-01,42357,661,0.015625,64
546,2024-08-01,75696,1201,0.015873015873015872,63
546,2024-09-01,66997,1098,0.01639344262295082,61
546,2024-10-01,149217,2529,0.01694915254237288,59
546,2024-11-01,109693,1924,0.017543859649122806,57
546,2024-12-01,30452,534,0.017543859649122806,57
546,2025-01-01,57973,1073,0.018518518518518517,54
546,2025-02-01,149902,2882,0.019230769230769232,52
546,2025-03-01,69342,1415,0.02040816326530612,49
546,2025-04-01,48988,999,0.02040816326530612,49
546,2025-05-01,57602,1200,0.020833333333333332,48
546,2025-06-01,40415,859,0.02127659574468085,47
546,2025-07-01,86676,1926,0.022222222222222223,45
546,2025-08-01,22781,506,0.022222222222222223,45
546,2025-09-01,9993,227,0.022727272727272728,44
546,2025-10-01,81689,1856,0.022727272727272728,44
546,2025-11-01,11549,262,0.022727272727272728,44
546,2025-12-01,143559,3418,0.023809523809523808,42
547,2024-01-01,128549,3382,0.02631578947368421,38
547,2024-02-01,107522,2829,0.02631578947368421,38
547,2024-03-01,130662,3629,0.027777777777777776,36
547,2024-04-01,20451,568,0.027777777777777776,36
547,2024-05-01,86271,2537,0.029411764705882353,34
547,2024-06-01,3332,107,0.03225806451612903,31
547,2024-07-01,121004,3903,0.03225806451612903,31
547,2024-08-01,132808,4579,0.034482758620689655,29
547,2024-09-01,37615,1297,0.034482758620689655,29
547,2024-10-01,51450,1905,0.037037037037037035,27
547,2024-11-01,84011,3111,0.037037037037037035,27
547,2024-12-01,1232,47,0.038461538461538464,26
547,2025-01-01,97866,3914,0.04,25
547,2025-02-01,50373,2014,0.04,25
547,2025-03-01,72269,3011,0.041666666666666664,24
547,2025-04-01,25514,1063,0.041666666666666664,24
547,2025-05-01,139639,5818,0.041666666666666664,24
547,2025-06-01,1364,64,0.047619047619047616,21
547,2025-07-01,113004,6278,0.05555555555555555,18
547,2025-08-01,110285,6487,0.058823529411764705,17
547,2025-09-01,33378,2384,0.07142857142857142,14
547,2025-10-01,108746,9886,0.09090909090909091,11
547,2025-11-01,140719,12792,0.09090909090909091,11
547,2025-12-01,27339,3037,0.1111111111111111,9
548,2024-01-01,80152,1512,0.018867924528301886,53
548,2024-02-01,146912,2771,0.018867924528301886,53
548,2024-03-01,46383,891,0.019230769230769232,52
548,2024-04-01,12924,258,0.02,50
548,2024-05-01,86311,1836,0.02127659574468085,47
548,2024-06-01,50887,1156,0.022727272727272728,44
548,2024-07-01,102818,2336,0.022727272727272728,44
548,2024-08-01,119463,2715,0.022727272727272728,44
548,2024-09-01,114890,2611,0.022727272727272728,44
548,2024-10-01,87581,1990,0.022727272727272728,44
548,2024-11-01,16886,411,0.024390243902439025,41
548,2024-12-01,101018,2463,0.024390243902439025,41
548,2025-01-01,48521,1276,0.02631578947368421,38
548,2025-02-01,137292,3612,0.02631578947368421,38
548,2025-03-01,97663,2712,0.027777777777777776,36
548,2025-04-01,104553,3075,0.029411764705882353,34
548,2025-05-01,111086,3267,0.029411764705882353,34
548,2025-06-01,91051,2677,0.029411764705882353,34
548,2025-07-01,144394,4375,0.030303030303030304,33
548,2025-08-01,72678,2344,0.03225806451612903,31
548,2025-09-01,64207,2293,0.03571428571428571,28
548,2025-10-01,143737,5528,0.038461538461538464,26
548,2025-11-01,20519,892,0.043478260869565216,23
548,2025-12-01,105182,4573,0.043478260869565216,23
549,2024-01-01,39710,827,0.020833333333333332,48
549,2024-02-01,119667,2546,0.02127659574468085,47
549,2024-03-01,32720,711,0.021739130434782608,46
549,2024-04-01,117199,2663,0.022727272727272728,44
549,2024-05-01,22284,530,0.023809523809523808,42
549,2024-06-01,136731,3418,0.025,40
549,2024-07-01,3962,107,0.02702702702702703,37
549,2024-08-01,108390,2929,0.02702702702702703,37
549,2024-09-01,124733,3464,0.027777777777777776,36
549,2024-10-01,144699,4019,0.027777777777777776,36
549,2024-11-01,134482,3842,0.02857142857142857,35
549,2024-12-01,115867,3407,0.029411764705882353,34
549,2025-01-01,67124,2034,0.030303030303030304,33
549,2025-02-01,130238,4201,0.03225806451612903,31
549,2025-03-01,19429,647,0.03333333333333333,30
549,2025-04-01,88774,2959,0.03333333333333333,30
549,2025-05-01,126279,4354,0.034482758620689655,29
549,2025-06-01,129592,4468,0.034482758620689655,29
549,2025-07-01,77764,2777,0.03571428571428571,28
549,2025-08-01,124444,4609,0.037037037037037035,27
549,2025-09-01,104068,4162,0.04,25
549,2025-10-01,106391,4255,0.04,25
549,2025-11-01,86973,3623,0.041666666666666664,24
549,2025-12-01,136536,5936,0.043478260869565216,23
550,2024-01-01,128669,6772,0.05263157894736842,19
550,2024-02-01,8166,510,0.0625,16
550,2024-03-01,13646,974,0.07142857142857142,14
550,2024-04-01,129513,9250,0.07142857142857142,14
550,2024-05-01,19034,1586,0.08333333333333333,12
550,2024-06-01,58846,6538,0.1111111111111111,9
550,2024-07-01,80903,13483,0.16666666666666666,6
550,2024-08-01,93517,28055,0.3,3
550,2024-09-01,9253,2775,0.3,3
550,2024-10-01,112712,33813,0.3,1
550,2024-11-01,79275,23782,0.3,1
550,2024-12-01,102590,30777,0.3,1
550,2025-01-01,147515,44254,0.3,1
550,2025-02-01,15741,4722,0.3,1
550,2025-03-01,16341,4902,0.3,1
550,2025-04-01,90194,27058,0.3,1
550,2025-05-01,17740,5322,0.3,1
550,2025-06-01,63485,19045,0.3,1
550,2025-07-01,149051,44715,0.3,1
550,2025-08-01,146332,43899,0.3,1
550,2025-09-01,81824,24547,0.3,1
550,2025-10-01,60785,18235,0.3,1
550,2025-11-01,104270,31281,0.3,1
550,2025-12-01,143436,43030,0.3,1
551,2024-01-01,136025,1789,0.013157894736842105,76
551,2024-02-01,28877,385,0.013333333333333334,75
551,2024-03-01,134642,1819,0.013513513513513514,74
551,2024-04-01,33391,457,0.0136986301369863,73
551,2024-05-01,148548,2034,0.0136986301369863,73
551,2024-06-01,120587,1651,0.0136986301369863,73
551,2024-07-01,142464,1978,0.013888888888888888,72
551,2024-08-01,98702,1430,0.014492753623188406,69
551,2024-09-01,22087,334,0.015151515151515152,66
551,2024-10-01,41509,638,0.015384615384615385,65
551,2024-11-01,35664,566,0.015873015873015872,63
551,2024-12-01,26558,442,0.016666666666666666,60
551,2025-01-01,102268,1794,0.017543859649122806,57
551,2025-02-01,10302,183,0.017857142857142856,56
551,2025-03-01,138426,2611,0.018867924528301886,53
551,2025-04-01,96826,1826,0.018867924528301886,53
551,2025-05-01,92659,1748,0.018867924528301886,53
551,2025-06-01,22508,450,0.02,50
551,2025-07-01,127323,2546,0.02,50
551,2025-08-01,22420,467,0.020833333333333332,48
551,2025-09-01,107926,2398,0.022222222222222223,45
551,2025-10-01,61777,1404,0.022727272727272728,44
551,2025-11-01,44419,1009,0.022727272727272728,44
551,2025-12-01,39880,949,0.023809523809523808,42
552,2024-01-01,68618,1183,0.017241379310344827,58
552,2024-02-01,14553,259,0.017857142857142856,56
552,2024-03-01,103031,1943,0.018867924528301886,53
552,2024-04-01,71539,1402,0.0196078431372549,51
552,2024-05-01,1726,33,0.0196078431372549,51
552,2024-06-01,57557,1174,0.02040816326530612,49
552,2024-07-01,148792,3036,0.02040816326530612,49
552,2024-08-01,31666,646,0.02040816326530612,49
552,2024-09-01,84834,1804,0.02127659574468085,47
552,2024-10-01,138298,2942,0.02127659574468085,47
552,2024-11-01,77093,1640,0.02127659574468085,47
552,2024-12-01,5970,129,0.021739130434782608,46
552,2025-01-01,73358,1706,0.023255813953488372,43
552,2025-02-01,51803,1204,0.023255813953488372,43
552,2025-03-01,51472,1286,0.025,40
552,2025-04-01,121149,3106,0.02564102564102564,39
552,2025-05-01,51106,1344,0.02631578947368421,38
552,2025-06-01,121672,3288,0.02702702702702703,37
552,2025-07-01,6543,181,0.027777777777777776,36
552,2025-08-01,8130,246,0.030303030303030304,33
552,2025-09-01,52218,1684,0.03225806451612903,31
552,2025-10-01,146206,5041,0.034482758620689655,29
552,2025-11-01,119639,4601,0.038461538461538464,26
552,2025-12-01,7133,274,0.038461538461538464,26
553,2024-01-01,84724,2733,0.03225806451612903,31
553,2024-02-01,69861,2253,0.03225806451612903,31
553,2024-03-01,103002,3551,0.034482758620689655,29
553,2024-04-01,138045,4930,0.03571428571428571,28
553,2024-05-01,56043,2155,0.038461538461538464,26
553,2024-06-01,18261,760,0.041666666666666664,24
553,2024-07-01,102661,4888,0.047619047619047616,21
553,2024-08-01,106388,5910,0.05555555555555555,18
553,2024-09-01,133064,7392,0.05555555555555555,18
553,2024-10-01,116758,7783,0.06666666666666667,15
553,2024-11-01,90318,6021,0.06666666666666667,15
553,2024-12-01,27335,1822,0.06666666666666667,15
553,2025-01-01,121218,8658,0.07142857142857142,14
553,2025-02-01,3949,303,0.07692307692307693,13
553,2025-03-01,31071,2824,0.09090909090909091,11
553,2025-04-01,26477,2647,0.1,10
553,2025-05-01,72126,7212,0.1,10
553,2025-06-01,41005,5857,0.14285714285714285,7
553,2025-07-01,66601,11100,0.16666666666666666,6
553,2025-08-01,13894,2778,0.2,5
553,2025-09-01,110637,27659,0.25,4
553,2025-10-01,110828,33248,0.3,3
553,2025-11-01,137549,41264,0.3,3
553,2025-12-01,79181,23754,0.3,3
554,2024-01-01,67951,1445,0.02127659574468085,47
554,2024-02-01,107871,2397,0.022222222222222223,45
554,2024-03-01,138279,3215,0.023255813953488372,43
554,2024-04-01,9369,223,0.023809523809523808,42
554,2024-05-01,67297,1725,0.02564102564102564,39
554,2024-06-01,2282,60,0.02631578947368421,38
554,2024-07-01,149719,3939,0.02631578947368421,38
554,2024-08-01,88623,2461,0.027777777777777776,36
554,2024-09-01,38214,1158,0.030303030303030304,33
554,2024-10-01,69919,2118,0.030303030303030304,33
554,2024-11-01,132101,4261,0.03225806451612903,31
554,2024-12-01,76237,2722,0.03571428571428571,28
554,2025-01-01,85013,3269,0.038461538461538464,26
554,2025-02-01,53582,2329,0.043478260869565216,23
554,2025-03-01,84518,4024,0.047619047619047616,21
554,2025-04-01,36371,1818,0.05,20
554,2025-05-01,3480,193,0.05555555555555555,18
554,2025-06-01,10038,627,0.0625,16
554,2025-07-01,25782,1983,0.07692307692307693,13
554,2025-08-01,64444,6444,0.1,10
554,2025-09-01,60837,6759,0.1111111111111111,9
554,2025-10-01,86050,14341,0.16666666666666666,6
554,2025-11-01,141493,35373,0.25,4
554,2025-12-01,89394,26818,0.3,1
555,2024-01-01,87611,4380,0.05,20
555,2024-02-01,24052,1265,0.05263157894736842,19
555,2024-03-01,69332,3851,0.05555555555555555,18
555,2024-04-01,127109,7061,0.05555555555555555,18
555,2024-05-01,112443,6614,0.058823529411764705,17
555,2024-06-01,46610,2913,0.0625,16
555,2024-07-01,125082,8338,0.06666666666666667,15
555,2024-08-01,2287,175,0.07692307692307693,13
555,2024-09-01,87770,6751,0.07692307692307693,13
555,2024-10-01,26124,2374,0.09090909090909091,11
555,2024-11-01,21329,2132,0.1,10
555,2024-12-01,117075,13008,0.1111111111111111,9
555,2025-01-01,59617,6624,0.1111111111111111,9
555,2025-02-01,102567,11396,0.1111111111111111,9
555,2025-03-01,109595,18265,0.16666666666666666,6
555,2025-04-01,29984,5996,0.2,5
555,2025-05-01,119676,29919,0.25,4
555,2025-06-01,47358,14207,0.3,2
555,2025-07-01,56434,16930,0.3,1
555,2025-08-01,6971,2091,0.3,1
555,2025-09-01,15656,4696,0.3,1
555,2025-10-01,42054,12616,0.3,1
555,2025-11-01,8272,2481,0.3,1
555,2025-12-01,40856,12256,0.3,1
556,2024-01-01,69804,1026,0.014705882352941176,68
556,2024-02-01,27529,423,0.015384615384615385,65
556,2024-03-01,20956,338,0.016129032258064516,62
556,2024-04-01,59160,954,0.016129032258064516,62
556,2024-05-01,36368,616,0.01694915254237288,59
556,2024-06-01,35937,630,0.017543859649122806,57
556,2024-07-01,149212,2763,0.018518518518518517,54
556,2024-08-01,24737,466,0.018867924528301886,53
556,2024-09-01,135176,2650,0.0196078431372549,51
556,2024-10-01,134483,2744,0.02040816326530612,49
556,2024-11-01,28603,608,0.02127659574468085,47
556,2024-12-01,98983,2151,0.021739130434782608,46
556,2025-01-01,13838,314,0.022727272727272728,44
556,2025-02-01,110551,2696,0.024390243902439025,41
556,2025-03-01,44911,1122,0.025,40
556,2025-04-01,57686,1518,0.02631578947368421,38
556,2025-05-01,38650,1104,0.02857142857142857,35
556,2025-06-01,93524,2922,0.03125,32
556,2025-07-01,86425,2700,0.03125,32
556,2025-08-01,78528,2707,0.034482758620689655,29
556,2025-09-01,69172,2660,0.038461538461538464,26
556,2025-10-01,31927,1227,0.038461538461538464,26
556,2025-11-01,64835,2493,0.038461538461538464,26
556,2025-12-01,25620,1024,0.04,25
557,2024-01-01,132418,5093,0.038461538461538464,26
557,2024-02-01,21177,847,0.04,25
557,2024-03-01,17199,747,0.043478260869565216,23
557,2024-04-01,13934,633,0.045454545454545456,22
557,2024-05-01,30029,1429,0.047619047619047616,21
557,2024-06-01,118230,5911,0.05,20
557,2024-07-01,42019,2211,0.05263157894736842,19
557,2024-08-01,82319,4332,0.05263157894736842,19
557,2024-09-01,118532,7408,0.0625,16
557,2024-10-01,107097,7649,0.07142857142857142,14
557,2024-11-01,36183,2584,0.07142857142857142,14
557,2024-12-01,103382,8615,0.08333333333333333,12
557,2025-01-01,46609,4660,0.1,10
557,2025-02-01,38916,3891,0.1,10
557,2025-03-01,4035,448,0.1111111111111111,9
557,2025-04-01,89672,9963,0.1111111111111111,9
557,2025-05-01,25613,3659,0.14285714285714285,7
557,2025-06-01,6825,1365,0.2,5
557,2025-07-01,90038,22509,0.25,4
557,2025-08-01,63688,15922,0.25,4
557,2025-09-01,15363,4608,0.3,1
557,2025-10-01,145061,43518,0.3,1
557,2025-11-01,39260,11778,0.3,1
557,2025-12-01,146210,43863,0.3,1
558,2024-01-01,90388,2378,0.02631578947368421,38
558,2024-02-01,105826,2939,0.027777777777777776,36
558,2024-03-01,98157,2974,0.030303030303030304,33
558,2024-04-01,126839,4227,0.03333333333333333,30
558,2024-05-01,118811,4400,0.037037037037037035,27
558,2024-06-01,149593,6233,0.041666666666666664,24
558,2024-07-01,142825,6209,0.043478260869565216,23
558,2024-08-01,32325,1539,0.047619047619047616,21
558,2024-09-01,141608,7867,0.05555555555555555,18
558,2024-10-01,32085,2005,0.0625,16
558,2024-11-01,9000,600,0.06666666666666667,15
558,2024-12-01,81777,5841,0.07142857142857142,14
558,2025-01-01,96160,6868,0.07142857142857142,14
558,2025-02-01,13967,997,0.07142857142857142,14
558,2025-03-01,125481,10456,0.08333333333333333,12
558,2025-04-01,145318,12109,0.08333333333333333,12
558,2025-05-01,15347,1705,0.1111111111111111,9
558,2025-06-01,68358,9765,0.14285714285714285,7
558,2025-07-01,147454,24575,0.16666666666666666,6
558,2025-08-01,83299,16659,0.2,5
558,2025-09-01,99032,29709,0.3,2
558,2025-10-01,117815,35344,0.3,2
558,2025-11-01,81296,24388,0.3,1
558,2025-12-01,140879,42263,0.3,1
559,2024-01-01,55042,1171,0.02127659574468085,47
559,2024-02-01,26710,593,0.022222222222222223,45
559,2024-03-01,65478,1559,0.023809523809523808,42
559,2024-04-01,42411,1060,0.025,40
559,2024-05-01,16773,430,0.02564102564102564,39
559,2024-06-01,81693,2207,0.02702702702702703,37
559,2024-07-01,16710,477,0.02857142857142857,35
559,2024-08-01,123785,3751,0.030303030303030304,33
559,2024-09-01,96415,2921,0.030303030303030304,33
559,2024-10-01,126585,3835,0.030303030303030304,33
559,2024-11-01,132783,4426,0.03333333333333333,30
559,2024-12-01,121507,4050,0.03333333333333333,30
559,2025-01-01,125858,4494,0.03571428571428571,28
559,2025-02-01,22889,880,0.038461538461538464,26
559,2025-03-01,8439,324,0.038461538461538464,26
559,2025-04-01,94909,3650,0.038461538461538464,26
559,2025-05-01,42126,1755,0.041666666666666664,24
559,2025-06-01,5588,254,0.045454545454545456,22
559,2025-07-01,85039,4049,0.047619047619047616,21
559,2025-08-01,8511,472,0.05555555555555555,18
559,2025-09-01,23674,1315,0.05555555555555555,18
559,2025-10-01,131660,8777,0.06666666666666667,15
559,2025-11-01,57820,4447,0.07692307692307693,13
559,2025-12-01,104761,10476,0.1,10
560,2024-01-01,100412,1793,0.017857142857142856,56
560,2024-02-01,77666,1465,0.018867924528301886,53
560,2024-03-01,20238,381,0.018867924528301886,53
560,2024-04-01,65333,1256,0.019230769230769232,52
560,2024-05-01,86134,1722,0.02,50
560,2024-06-01,43294,901,0.020833333333333332,48
560,2024-07-01,72362,1507,0.020833333333333332,48
560,2024-08-01,69396,1508,0.021739130434782608,46
560,2024-09-01,42930,954,0.022222222222222223,45
560,2024-10-01,66602,1480,0.022222222222222223,45
560,2024-11-01,25285,574,0.022727272727272728,44
560,2024-12-01,26413,614,0.023255813953488372,43
560,2025-01-01,149382,3643,0.024390243902439025,41
560,2025-02-01,70141,1798,0.02564102564102564,39
560,2025-03-01,116028,3223,0.027777777777777776,36
560,2025-04-01,119437,3412,0.02857142857142857,35
560,2025-05-01,78113,2367,0.030303030303030304,33
560,2025-06-01,25517,797,0.03125,32
560,2025-07-01,113047,3898,0.034482758620689655,29
560,2025-08-01,149283,5331,0.03571428571428571,28
560,2025-09-01,60525,2161,0.03571428571428571,28
560,2025-10-01,104453,4178,0.04,25
560,2025-11-01,57170,2598,0.045454545454545456,22
560,2025-12-01,116072,5527,0.047619047619047616,21
561,2024-01-01,58941,1254,0.02127659574468085,47
561,2024-02-01,99312,2113,0.02127659574468085,47
561,2024-03-01,66452,1510,0.022727272727272728,44
561,2024-04-01,51465,1255,0.024390243902439025,41
561,2024-05-01,145335,3824,0.02631578947368421,38
561,2024-06-01,21107,586,0.027777777777777776,36
561,2024-07-01,143440,3984,0.027777777777777776,36
561,2024-08-01,21137,640,0.030303030303030304,33
561,2024-09-01,7930,264,0.03333333333333333,30
561,2024-10-01,35556,1269,0.03571428571428571,28
561,2024-11-01,11199,414,0.037037037037037035,27
561,2024-12-01,42072,1753,0.041666666666666664,24
561,2025-01-01,37534,1563,0.041666666666666664,24
561,2025-02-01,53483,2228,0.041666666666666664,24
561,2025-03-01,138227,5759,0.041666666666666664,24
561,2025-04-01,143806,5991,0.041666666666666664,24
561,2025-05-01,67899,3086,0.045454545454545456,22
561,2025-06-01,12111,637,0.05263157894736842,19
561,2025-07-01,95107,5594,0.058823529411764705,17
561,2025-08-01,40420,2377,0.058823529411764705,17
561,2025-09-01,102679,6039,0.058823529411764705,17
561,2025-10-01,144223,8483,0.058823529411764705,17
561,2025-11-01,148323,9888,0.06666666666666667,15
561,2025-12-01,72168,4811,0.06666666666666667,15
562,2024-01-01,135504,5891,0.043478260869565216,23
562,2024-02-01,148146,7407,0.05,20
562,2024-03-01,97299,5723,0.058823529411764705,17
562,2024-04-01,39206,2306,0.058823529411764705,17
562,2024-05-01,15942,1062,0.06666666666666667,15
562,2024-06-01,82189,5870,0.07142857142857142,14
562,2024-07-01,106992,8230,0.07692307692307693,13
562,2024-08-01,137965,13796,0.1,10
562,2024-09-01,18733,2341,0.125,8
562,2024-10-01,66843,9549,0.14285714285714285,7
562,2024-11-01,141610,20230,0.14285714285714285,7
562,2024-12-01,14919,2131,0.14285714285714285,7
562,2025-01-01,57207,14301,0.25,4
562,2025-02-01,139881,41964,0.3,2
562,2025-03-01,64523,19356,0.3,1
562,2025-04-01,25093,7527,0.3,1
562,2025-05-01,32660,9798,0.3,1
562,2025-06-01,41877,12563,0.3,1
562,2025-07-01,113220,33966,0.3,1
562,2025-08-01,43472,13041,0.3,1
562,2025-09-01,81832,24549,0.3,1
562,2025-10-01,134355,40306,0.3,1
562,2025-11-01,106856,32056,0.3,1
562,2025-12-01,111520,33456,0.3,1
563,2024-01-01,25518,392,0.015384615384615385,65
563,2024-02-01,26443,406,0.015384615384615385,65
563,2024-03-01,133454,2053,0.015384615384615385,65
563,2024-04-01,86534,1395,0.016129032258064516,62
563,2024-05-01,90015,1525,0.01694915254237288,59
563,2024-06-01,25693,458,0.017857142857142856,56
563,2024-07-01,36294,684,0.018867924528301886,53
563,2024-08-01,48780,975,0.02,50
563,2024-09-01,92330,1846,0.02,50
563,2024-10-01,90739,1851,0.02040816326530612,49
563,2024-11-01,33029,702,0.02127659574468085,47
563,2024-12-01,45774,1017,0.022222222222222223,45
563,2025-01-01,69692,1548,0.022222222222222223,45
563,2025-02-01,28921,642,0.022222222222222223,45
563,2025-03-01,143111,3252,0.022727272727272728,44
563,2025-04-01,74980,1828,0.024390243902439025,41
563,2025-05-01,133701,3261,0.024390243902439025,41
563,2025-06-01,49492,1269,0.02564102564102564,39
563,2025-07-01,112260,3118,0.027777777777777776,36
563,2025-08-01,22207,616,0.027777777777777776,36
563,2025-09-01,12523,379,0.030303030303030304,33
563,2025-10-01,70579,2276,0.03225806451612903,31
563,2025-11-01,17003,607,0.03571428571428571,28
563,2025-12-01,47596,1699,0.03571428571428571,28
564,2024-01-01,4816,218,0.045454545454545456,22
564,2024-02-01,20110,957,0.047619047619047616,21
564,2024-03-01,67104,3355,0.05,20
564,2024-04-01,46598,2741,0.058823529411764705,17
564,2024-05-01,136177,8010,0.058823529411764705,17
564,2024-06-01,111748,6573,0.058823529411764705,17
564,2024-07-01,102076,6805,0.06666666666666667,15
564,2024-08-01,111732,8594,0.07692307692307693,13
564,2024-09-01,70590,5430,0.07692307692307693,13
564,2024-10-01,90797,8254,0.09090909090909091,11
564,2024-11-01,21382,2138,0.1,10
564,2024-12-01,99440,11048,0.1111111111111111,9
564,2025-01-01,22170,3695,0.16666666666666666,6
564,2025-02-01,31295,7823,0.25,4
564,2025-03-01,92535,27760,0.3,1
564,2025-04-01,51617,15485,0.3,1
564,2025-05-01,38539,11561,0.3,1
564,2025-06-01,119520,35856,0.3,1
564,2025-07-01,149992,44997,0.3,1
